Id,IngestType,IngestionSequence,DataProvider,OriginalRecord,isShownAt,Object
16a293557e1a6bd74bb83eb3af70dd21,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/16a293557e1a6bd74bb83eb3af70dd21.json,https://www.loc.gov/item/gm71000595/,http://cdn.loc.gov/service/gmd/gmd379/g3790/g3790/ct000062.gif,"Scale ca. 1:960,000. Hand colored. Has watermark. Relief shown pictorially. Depths shown by soundings. Prime meridian: Philadelphia and London. Shows trails. LC Maps of North America, 1750-1789, 1035 Available also through the Library of Congress Web site as a raster image. Includes descriptive notes and distance chart. Vault AACR2: 100; 651; 700"
0903a709ef07413d15ccb77054a727f7,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/0903a709ef07413d15ccb77054a727f7.json,https://www.loc.gov/item/73691878/,http://cdn.loc.gov/service/gmd/gmd390/g3902/g3902g/ar151600.gif,"London, 1787."
e35335ed66510900e32c752fa5cfb0e3,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/e35335ed66510900e32c752fa5cfb0e3.json,https://www.loc.gov/item/2006627685/,http://cdn.loc.gov/service/gmd/gmd388/g3880/g3880/cw0502000.gif,"Relief shown by hachures. Indicates location and date of battles, county names and boundaries, roads, railraods, drainage, and towns. 1864 edition is listed as entry no. 486. Description derived from published bibliography. LC Civil War maps (2nd ed.), 502 Available also through the Library of Congress Web site as a raster image."
9f3bb460b917b8acf405c42c2d672989,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/9f3bb460b917b8acf405c42c2d672989.json,https://www.loc.gov/item/2015591097/,http://cdn.loc.gov/service/gmd/gmd370/g3700/g3700/ct004491.gif,"Relief shown pictorially. Shows the area from Canada to the Gulf of Mexico and the Rocky Mountains to the Chesapeake Bay, including tribal territories, mines, and towns. Title from LC Maps of North America. In upper left margin: Gent: Mag:. From the Gentleman's Magazine, May 1763. LC Maps of North America, 1750-1789, 109 Available also through the Library of Congress Web site as a raster image."
ae47b2bb7a6c8724c8e0683c27a37b34,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/ae47b2bb7a6c8724c8e0683c27a37b34.json,https://www.loc.gov/item/99447142/,http://cdn.loc.gov/service/gmd/gmd386/g3860/g3860/cw0048100.gif,"Scale 1:3,600,000. LC Civil War Maps (2nd ed.), 48.1 At head of title: United States of North America: (South eastern division). General map showing state names and boundaries, countries, place names, railroads, and rivers. Mounted on the verso is an advertisement addressed ""to tourists and travellers"" describing the merits of the ""series of travelling maps."" Description derived from published bibliography. Available also through the Library of Congress web site as raster image."
0830174ca03c575a5d1d4ca945d1042d,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/0830174ca03c575a5d1d4ca945d1042d.json,https://www.loc.gov/item/75696737/,http://cdn.loc.gov/service/gmd/gmd3/g3464/g3464c/pm010700.gif,"Perspective map not drawn to scale. LC Panoramic maps (2nd ed.), 1070 Available also through the Library of Congress Web site as a raster image. Includes illus. LC copy imperfect: Borders trimmed off. AACR2"
a8ae5c503732d391601ed184cd189538,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/a8ae5c503732d391601ed184cd189538.json,https://www.loc.gov/item/99447470/,http://cdn.loc.gov/service/gmd/gmd390/g3904/g3904s/cw0316420.gif,"[S.l., 1865]"
83a07b6e25b799444dba5eb9ea44141f,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/83a07b6e25b799444dba5eb9ea44141f.json,https://www.loc.gov/item/2006459234/,http://cdn.loc.gov/service/gmd/gmd392/g3924/g3924a/cws00044.gif,"From Vincent's subdivision map of the city of Atlanta, Dekalb County, state of Georgia. Savannah : Edward A. Vincent, 185-. LC Civil War maps (2nd ed.), S44 Available also through the Library of Congress Web site as a raster image. Includes numbered building index. LC copy imperfect: Fold-lined, mounted on paper."
fb68f187746ca418b17a3d61201788ee,item,999999,"Library of Congress Prints and Photographs Division Washington, D.C. 20540 USA dcu",http://ldp.staging.dp.la/ldp/original_record/fb68f187746ca418b17a3d61201788ee.json,https://www.loc.gov/item/93511486/,http://cdn.loc.gov/service/gmd/gmd436/g4364/g4364c/pm000312.gif,"Prominent buildings identified by letter with key below image. Copyright by A. Brainerd. Available also through the Library of Congress Web site as a raster image. LC Panoramic maps (2nd ed.), 31.2 Published in: Eyes of the nation : a visual history of the United States / Vincent Virga and curators of the Library of Congress ; historical commentary by Alan Brinkley. New York : Knopf, 1997. Exhibited: American Treasures of the Library of Congress, Washington, D.C., 2003-2004."
fcea86a192a47d7c812ff26059efa470,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/fcea86a192a47d7c812ff26059efa470.json,https://www.loc.gov/item/75693145/,http://cdn.loc.gov/service/gmd/gmd378/g3784/g3784a/pm000770.gif,"Perspective map not drawn to scale. Bird's-eye-view. Includes illus., directory, and distance diagram. LC Panoramic maps (2nd ed.), 77 Available also through the Library of Congress Web site as a raster image. AACR2"
384df6dcdeff873933c863ce017fa7b2,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/384df6dcdeff873933c863ce017fa7b2.json,https://www.loc.gov/item/74693169/,http://cdn.loc.gov/service/gmd/gmd3/g3300/g3300/ar003700.gif,"Scale ca. 1:2,000,000. Spine title: Map of North America. Hand colored. LC copy sectioned and mounted on cloth backing. First impression of 1st ed. Relief shown pictorially. LC copy annotated in ink. LC copy imperfect: Hole in left center. LC Maps of North America, 1750-1789, 37 Includes notes and inset ""A new map of Hudson's Bay and Labrador from the late surveys of those coasts."" On verso in manuscript: 4.--Amerique carte en anglais. Available also through the Library of Congress Web site as a raster image. Vault AACR2"
23be9becc4a9caac666b10531b43d2c4,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/23be9becc4a9caac666b10531b43d2c4.json,https://www.loc.gov/item/2007627340/,http://cdn.loc.gov/service/gmd/gmd388m/g3884m/g3884mm/gcw0574000/ca000001.gif,"Annotated in pen-and-ink and watercolor to show infantry and cavalry positions with blank leaves at end. LC Civil War Maps (2nd ed.), 574 LeGear. Atlases of the United States, 10666 Call no. cited in LC Civil War maps (2nd ed.): G1292.B8S5 .R83 1943 folio.$5 DLC Includes notes and distance table. Available also through the Library of Congress Web site as a raster image."
0dfd61f98f79ecf2f27337a0b144199f,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/0dfd61f98f79ecf2f27337a0b144199f.json,https://www.loc.gov/item/75696591/,http://cdn.loc.gov/service/gmd/gmd403/g4034/g4034f/pm009100.gif,"Perspective map not drawn to scale. Bird's-eye-view. LC Panoramic maps (2nd ed.), 910 Available also through the Library of Congress Web site as a raster image. Includes illus., index to points of interest, and map ""Fort Worth railway facilities."" AACR2"
ea4f0b28b4b59f6c72c4a870f10511ff,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/ea4f0b28b4b59f6c72c4a870f10511ff.json,https://www.loc.gov/item/gm72002094/,http://cdn.loc.gov/service/gmd/gmd380/g3802/g3802v/ar117300.gif,"Scale ca. 1:70,000. Relief shown by hachures. Includes ""An account of the expedition of the British fleet on Lake Champlain, under the command of Captain Thomas Pringle, and of the defeat of the rebel fleet, commanded by Benedict Anrold [sic] on the 11th and 13th of October, 1776. Taken from the letters of Sir Guy Carleton, Captains Douglass and Pringle, dated off Crown Point, 15th October, 1776."" Based on manuscript no. 21 in Library of Congress. Faden Collection. LC Maps of North America, 1750-1789, 1173 Available also through the Library of Congress Web site as a raster image. Vault AACR2"
14873c06073bac5db6b64970e5378960,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/14873c06073bac5db6b64970e5378960.json,https://www.loc.gov/item/2006459203/,http://cdn.loc.gov/service/gmd/gmd392/g3923/g3923c/cws00054.gif,[1864]
b236a8ce95ffad05f8f85ff95e2dd8f4,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/b236a8ce95ffad05f8f85ff95e2dd8f4.json,https://www.loc.gov/item/2006635265/,http://cdn.loc.gov/service/gmd/gmd392/g3924/g3924m/cws00087.gif,[1864]
e9fa7fa11028ba577b30501ed36ea5ed,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/e9fa7fa11028ba577b30501ed36ea5ed.json,https://www.loc.gov/item/2011587958/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804r/pm020500.gif,"Aerial view of the established county seat and of a newly developed suburban residential subdivision (with eastern horizon at top). Designed also as a cartographic real-estate advertisement showing residential lots (with lot lines) available for purchase in the subdivision. Oriented with north to the left. Available also through the Library of Congress Web site as a raster image. Includes texts (advertisements) in lower margin and col. ill. of buildings in upper/lower margins. LC copy imperfect: Annotated in lead pencil, fold-lined. PM3"
83d43c3a5fd9f9d0f1effa6dce1451ac,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/83d43c3a5fd9f9d0f1effa6dce1451ac.json,https://www.loc.gov/item/2006635251/,http://cdn.loc.gov/service/gmd/gmd400/g4004/g4004a/cws00018.gif,"Title and date from Stephenson's Civil War maps, 1989. LC Civil War maps (2nd ed.), S18, 113 Pen and ink and watercolor on cloth, mounted on paper. Title and date from Stephenson's Civil War maps, 1989. Available also through the Library of Congress Web site as a raster image."
7692fe400622c35dffc5f1c669b7f372,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/7692fe400622c35dffc5f1c669b7f372.json,https://www.loc.gov/item/75696529/,http://cdn.loc.gov/service/gmd/gmd382/g3824/g3824s/pm008410.gif,"Perspective map not drawn to scale. Bird's-eye-view. LC Panoramic maps (2nd ed.), 841 Available also through the Library of Congress Web site as a raster image. Indexed for points of interest. AACR2"
821902f4b5021bcfa7c81b6800c43438,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/821902f4b5021bcfa7c81b6800c43438.json,https://www.loc.gov/item/2005625093/,http://cdn.loc.gov/service/gmd/gmd388/g3884/g3884w/cwh00186.gif,"Shows names of some residents. Relief shown by form lines. Pen-and-ink over 1 1/2-inch pencil grid on tracing linen, mounted on cloth. LC Civil War maps (2nd ed.), H186 Available also through the Library of Congress web site as raster image. In upper left hand corner: No. 23. In pencil on verso: 60."
7c30ef75fece5c9ef7a248c9a769766d,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/7c30ef75fece5c9ef7a248c9a769766d.json,https://www.loc.gov/item/73691635/,http://cdn.loc.gov/service/gmd/gmd381/g3812/g3812c/ct000078.gif,177-?]
10c74b845bbd56029774a682dbaa86e1,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/10c74b845bbd56029774a682dbaa86e1.json,https://www.loc.gov/item/74693989/,http://cdn.loc.gov/service/gmd/gmd3/g3300/g3300/ar012002.gif,"London, Printed for Carington Bowles, 1771."
d5d672d34f321ff37bcdedeba460357a,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/d5d672d34f321ff37bcdedeba460357a.json,https://www.loc.gov/item/gm71000631/,http://cdn.loc.gov/service/gmd/gmd391/g3914/g3914c/ar154400.gif,1776]
1d19dfdc6ca5da19b6fb939abc14fb8d,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/1d19dfdc6ca5da19b6fb939abc14fb8d.json,https://www.loc.gov/item/75694829/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804p/pm006110.gif,"Perspective map not drawn to scale. LC Panoramic maps (2nd ed.), 611 Available also through the Library of Congress Web site as a raster image. Includes illus. and index to points of interest. AACR2"
88ebcaa09120bdf26de1fbad32e07a86,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/88ebcaa09120bdf26de1fbad32e07a86.json,https://www.loc.gov/item/75693033/,http://cdn.loc.gov/service/gmd/gmd382/g3824/g3824p/pm008262.gif,"Perspective map not drawn to scale. Bird's-eye-view. LC Panoramic maps (2nd ed.), 826.2 Available also through the Library of Congress Web site as a raster image. Indexed for points of interest. AACR2"
b50d69dd5d7a346d206937b534c261f7,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/b50d69dd5d7a346d206937b534c261f7.json,https://www.loc.gov/item/99448850/,http://cdn.loc.gov/service/gmd/gmd396/g3964/g3964f/cw0413000.gif,"Scale ca. 1:6488. LC Civil War Maps (2nd ed.), 413 Shows topography by hachures, drainage, vegetation, roads, fallen timber, and a plan of the fort, with guns and quarters lettered and explained by a key. A profile of the fort and one of the rifle pits appears at the right. See also entry no. 414. Description derived from published bibliography. Available also through the Library of Congress web site as raster image."
bbdf5f9b17fd064bb3cdcfcff3e62677,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/bbdf5f9b17fd064bb3cdcfcff3e62677.json,https://www.loc.gov/item/2004625841/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804r/pm010860.gif,"Aerial view to horizon. Imperfect: Color strongly faded, paper darkened, slightly fold-lined, torn at edges, taped on verso. Includes index to points of interest. Available also through the Library of Congress Web site as a raster image. PM3 Acquisitions control no.: 2004-67"
c3aee84dd024005ba899b089efcd50ad,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/c3aee84dd024005ba899b089efcd50ad.json,https://www.loc.gov/item/2006626053/,http://cdn.loc.gov/service/gmd/gmd388/g3884/g3884m/cw0570000.gif,"Hand colored positive photocopy. LC Civil War maps (2nd ed.), 570 Description derived from published bibliography. Available also through the Library of Congress Web site as a raster image."
9e7907303e09461b04b2e09c30b9c77a,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/9e7907303e09461b04b2e09c30b9c77a.json,https://www.loc.gov/item/73691632/,http://cdn.loc.gov/service/gmd/gmd381/g3811/g3811f/ar124400.gif,"Scale ca. 1:740,000. Title from verso. Manuscript, pen-and-ink. On verso: No 33. LC Maps of North America, 1750-1789, 1244 Available also through the Library of Congress Web site as a raster image. Vault AACR2"
